;dur_ttl;dur_outer;l_dur_ttl;l_dur_outer
61.8.60.131;4160.282373427708;1633.1410408014;4159.3663692468;1633.1410408014
61.8.60.186;1261.0540390051199;1203.5038471217429;0.0;0.0
61.8.60.71;17716.981410988657;16750.258445757612;0.0;0.0
61.8.60.80;11202.427864073108;10414.00885582561;0.0;0.0
61.8.61.145;343.60599517850005;326.270103455;0.0;0.0
61.8.61.162;55957.59320261026;52520.68090441997;0.0;0.0
61.8.61.221;18154.46949006183;17366.69564246868;0.0;0.0
62.106.7.131;354755.3231714949;307280.0183296236;0.0;0.0
62.137.197.46;131794.46196561624;114301.69248586246;0.0;0.0
62.137.207.22;42096.9355106123;38758.413553217004;0.0;0.0
62.137.217.124;9889.31012154693;9198.035717016575;0.0;0.0
62.138.192.127;213215.91663358963;199227.42462158817;0.0;0.0
62.138.193.165;866164.6151537456;769453.7096028267;444585.31141234125;401761.64817847806
62.138.198.181;58064.975976917376;50084.249734867015;0.0;0.0
62.138.198.86;16.63184165952;8.19301605224;0.0;0.0
62.138.211.230;1313.74287604803;1254.274129867515;0.0;0.0
62.138.214.248;1555.27997016583;1384.552478788923;0.0;0.0
62.138.215.10;2310.2860450697103;2180.934906006226;0.0;0.0
62.138.216.143;52068.472385422625;49379.5313834981;0.0;0.0
62.138.216.73;666877.1319390212;633020.9546088572;0.0;0.0
62.138.217.138;129988.1818294065;119633.13484193379;0.0;0.0
62.138.220.52;28155.401945112117;26306.55169487158;0.0;0.0
62.138.220.65;4.44602966309;0.58913230896;0.0;0.0
62.138.221.154;12472.330570219481;11498.485088356501;0.0;0.0
62.139.242.112;143.29481124927;128.946065903;0.0;0.0
62.139.242.125;3.35216522217;0.517129898071;0.0;0.0
62.139.242.140;3552.5064468377495;3391.6339874264;0.0;0.0
62.139.242.18;4495.054960250829;4283.029079436541;0.0;0.0
62.139.242.19;11264.09363747226;10725.004673007707;0.0;0.0
62.139.242.206;5544.197320940661;5277.052164074943;0.0;0.0
62.139.242.213;19874.407052999428;18642.254829414273;0.0;0.0
62.139.242.225;979827.9042238804;903076.3862125751;0.0;0.0
62.139.242.253;1347.27311134771;1284.820556644775;0.0;0.0
62.139.242.27;1781.15153312562;1699.1422176315489;0.0;0.0
62.139.242.8;8357.091426846755;7919.785737992857;0.0;0.0
62.139.242.88;1204.97822762;1181.90693855;0.0;0.0
62.139.242.89;12150.051832198997;10692.282676694002;0.0;0.0
62.139.252.101;3578.013658523729;3430.3011894210003;0.0;0.0
62.139.252.128;5107.86390304151;4751.399517050366;0.0;0.0
62.139.252.130;4.42218780518;0.570058822632;0.0;0.0
62.139.252.136;2061.11574173401;1904.3745994578649;0.0;0.0
62.139.252.14;7.94696807861;0.777006149292;0.0;0.0
62.139.252.145;4009.221076960638;3642.3869132992086;0.0;0.0
62.139.252.149;2022.28999138065;1855.1361560818602;0.0;0.0
62.139.252.150;22567.71659852087;20811.950445166305;0.0;0.0
62.139.252.156;8447.27540016211;7699.470996854299;8438.487529755;7699.470996854299
62.139.252.157;5.472898483280001;1.23190879822;0.0;0.0
62.139.252.158;3.22484970093;0.47397613525399995;0.0;0.0
62.139.252.162;634.4437599171899;580.4150104529999;0.0;0.0
62.139.252.163;2732.04636573741;2564.2747879023996;0.0;0.0
62.139.252.166;1901.5200138106698;1773.070812226;0.0;0.0
62.139.252.167;5718.6493873618;5444.394111625806;0.0;0.0
62.139.252.182;49123.01540375444;47499.206304541745;0.0;0.0
62.139.252.186;161.2229347228;121.0818290711;0.0;0.0
62.139.252.190;5368.82400512149;4997.859001155686;0.0;0.0
62.139.252.195;58965.14368051981;40511.35969156874;0.0;0.0
62.139.252.20;5840.35897255099;5540.0369167242725;0.0;0.0
62.139.252.201;529.06203269943;509.857177734;0.0;0.0
62.139.252.202;29.1049480438;21.56376838681;0.0;0.0
62.139.252.209;90.0619029999;81.5463066101;0.0;0.0
62.139.252.210;4770.16496659;4674.27396773;0.0;0.0
62.139.252.217;21.4188098907;10.0924968719;0.0;0.0
62.139.252.218;5330.265760417389;4926.8052577952;5326.986789699;4926.8052577952
62.139.252.222;3384.05418395707;3146.946907038452;0.0;0.0
62.139.252.223;3062.97492981426;2764.288187026861;0.0;0.0
62.139.252.237;24777.967214596767;23025.43544770376;0.0;0.0
62.139.252.24;8188.532829282409;7598.637580876867;0.0;0.0
62.139.252.241;3914.6766662517584;3746.0067272200004;3913.91181945;3746.0067272200004
62.139.252.26;20.4949378967;16.8371200562;0.0;0.0
62.139.252.35;5.92803955078;0.684022903442;0.0;0.0
62.139.252.36;4616.647243498421;4393.930912020665;0.0;0.0
62.139.252.48;30882.21526145001;29564.081907278356;30878.845214834408;29564.081907278356
62.139.252.75;4797.771930690519;4397.313833238222;0.0;0.0
62.139.252.77;1382.70616530956;1322.766780848877;0.0;0.0
62.139.252.84;1305.79900742033;1241.421222688608;0.0;0.0
62.139.252.86;1468.33896636791;1347.828388219112;0.0;0.0
62.139.252.91;473.83785247807003;457.21411705;0.0;0.0
62.139.252.96;163.4616851807;120.30935287471999;0.0;0.0
62.139.253.0;46702.9089927792;45305.21368978694;0.0;0.0
62.139.253.106;2129.7903060890003;1697.00098038;0.0;0.0
62.139.253.109;4.68301773071;0.545978546143;0.0;0.0
62.139.253.113;10528.115987785672;4994.403600689427;0.0;0.0
62.139.253.115;2066.0779476141697;1924.727678300942;0.0;0.0
62.139.253.121;1287.40406036468;1225.3937721210748;0.0;0.0
62.139.253.131;2167.1242713929;1686.5723133060999;2167.1242713929;1686.5723133060999
62.139.253.139;55.6240081787;39.2756462097;0.0;0.0
62.139.253.143;14422.21784592297;6881.396770472145;0.0;0.0
62.139.253.151;27.220010757399997;14.6307945251;0.0;0.0
62.139.253.160;1364.64071273394;1305.531024931343;0.0;0.0
62.139.253.18;1616.9753074641199;1549.293756485;0.0;0.0
62.139.253.188;11564.980268489402;7152.3866653463;0.0;0.0
62.139.253.196;28431.437969219834;26729.485034957033;0.0;0.0
62.139.253.20;4.18901443481;0.545978546143;0.0;0.0
62.139.253.220;20936.03420256282;20288.322687147192;0.0;0.0
62.139.253.223;48336.32898330851;45802.84547810715;0.0;0.0
62.139.253.224;93116.13225932766;75279.83713154552;0.0;0.0
62.139.253.237;1845.41893005461;1721.7962741894971;0.0;0.0
62.139.253.240;1.3120174408;0.0;0.0;0.0
62.139.253.25;11.37804985047;1.9359588623029997;0.0;0.0
62.139.253.251;10248.20375443095;9815.742731096949;0.0;0.0
62.139.253.253;16205.003976820108;15025.930643054664;0.0;0.0
62.139.253.254;15470.765590679952;14722.20826150176;0.0;0.0
62.139.253.46;99802.58846282012;95034.73091122416;0.0;0.0
62.139.253.59;10432.070970530869;2938.2615089403876;0.0;0.0
62.139.253.6;558.13384056104;496.763944625;0.0;0.0
62.139.253.75;4793.6887741111705;4453.618049623166;0.0;0.0
62.139.253.77;5835.9932899430005;5620.577335354999;0.0;0.0
62.139.253.79;2160.5927944159603;2034.338235858799;0.0;0.0
62.139.253.97;2200.89197159042;2085.076570512632;0.0;0.0
62.139.254.102;5518.846273424369;4883.1200599750455;0.0;0.0
62.139.254.105;456.08472824070003;426.461935043;0.0;0.0
62.139.254.113;272.1788883213;255.517959595;0.0;0.0
62.139.254.124;6.3149929046599995;0.578165054321;0.0;0.0
62.139.254.131;3036.19694710021;2815.700054165184;0.0;0.0
62.139.254.138;136.29579544077;125.01168251;0.0;0.0
62.139.254.14;3282.85765648012;3089.2679691344983;0.0;0.0
62.139.254.174;3712.171316145829;3566.8566226959997;0.0;0.0
62.139.254.177;1210.5982303589;1092.3340320551808;0.0;0.0
62.139.254.181;7868.19839477531;7180.0899505605885;7865.975379943769;7180.0899505605885
62.139.254.183;5974.5855331433395;5654.770851136875;0.0;0.0
62.139.254.185;28442.745208732027;27170.015096673218;0.0;0.0
62.139.254.20;2420.79401016885;2178.5426139917618;0.0;0.0
62.139.254.205;8606.040477754;8428.470373152;0.0;0.0
62.139.254.222;758.8212490078301;669.3365573883999;0.0;0.0
62.139.254.226;5068.094491960949;4787.822246554342;0.0;0.0
62.139.254.238;2158.07890892479;2038.212299349849;0.0;0.0
62.139.254.247;2.48718261718;0.0;0.0;0.0
62.139.254.26;362.70213127121997;344.477176666;0.0;0.0
62.139.254.28;29702.213048908903;28246.366739235542;0.0;0.0
62.139.254.32;1997.79915809316;1862.4513149266322;0.0;0.0
62.139.254.41;1214.6050930016697;1157.900094984301;0.0;0.0
62.139.254.43;34242.76542665108;27934.592246983808;0.0;0.0
62.139.254.47;3.39603424072;0.49996376037600004;0.0;0.0
62.139.254.49;3341.7158126786403;3164.409875873704;0.0;0.0
62.139.254.55;1294.64697837976;1233.812332152065;0.0;0.0
62.139.254.6;27.4169445038;15.404939651500001;0.0;0.0
62.139.254.61;19987.317800520002;19632.609128969998;0.0;0.0
62.139.254.65;3982.4671745309406;3800.6331920589846;0.0;0.0
62.139.254.73;1805.36699295333;1695.183992389858;0.0;0.0
62.139.254.81;11489.07732964529;9707.03506470456;11480.813503275049;9706.39014244809
62.139.254.9;4.986047744751;0.540018081665;0.0;0.0
62.139.254.92;16819.87714771584;15586.001872997413;0.0;0.0
62.139.254.99;302.853822708;278.2049179078;0.0;0.0
62.139.255.0;1236.07397079113;1118.405342103604;0.0;0.0
62.139.255.1;5763.8778686566;694.3233013158;0.0;0.0
62.139.255.101;3321.78592682095;3046.1261272389215;0.0;0.0
62.139.255.105;1233.1812381775999;1107.075452809346;0.0;0.0
62.139.255.107;18935.662746431797;17675.9622096977;0.0;0.0
62.139.255.110;2734.3297004692104;2585.658788681;0.0;0.0
62.139.255.111;7767.87042619219;7408.849000919958;0.0;0.0
62.139.255.112;40.0049686432;28.7499427795;0.0;0.0
62.139.255.117;524.3549346919199;504.368066788;0.0;0.0
62.139.255.12;51.740884780900004;35.3441238403;0.0;0.0
62.139.255.124;4.03690338135;0.561952590942;0.0;0.0
62.139.255.13;127.903938293;116.20116233799999;0.0;0.0
62.139.255.132;2672.70493507952;2559.1259002680417;0.0;0.0
62.139.255.134;32781.15010260156;31410.262346247266;0.0;0.0
62.139.255.142;1156.73351287768;1071.1910724634;0.0;0.0
62.139.255.145;1579.1041851023501;1460.450410841992;0.0;0.0
62.139.255.15;9.38510894775;1.209735870361;0.0;0.0
62.139.255.158;4339.15829658703;3031.626224516364;0.0;0.0
62.139.255.164;2.7141571045;0.0;0.0;0.0
62.139.255.172;49645.14303208388;43997.55692482253;0.0;0.0
62.139.255.178;4.19402122498;0.573873519897;0.0;0.0
62.139.255.184;18676.620483397037;17961.128234866235;0.0;0.0
62.139.255.250;1367.3689365409;1235.83602905207;0.0;0.0
62.139.255.255;4.7068595886199995;0.769853591919;0.0;0.0
62.139.255.26;13958.537578584479;13112.045049667027;0.0;0.0
62.139.255.30;1851.84288025097;1766.97230339;1850.34799576;1766.97230339
62.139.255.4;3946.1500644703697;3762.173175818705;0.0;0.0
62.139.255.44;6677.81782150136;6356.582403189972;0.0;0.0
62.139.255.46;2275.14410019242;2153.5801887557473;0.0;0.0
62.139.255.48;3570.8029270163;3324.601411818999;0.0;0.0
62.139.255.57;9391.43395422478;8005.7437419813;9387.65501974602;8005.7437419813
62.139.255.67;515.08402824445;476.24897956830006;0.0;0.0
62.139.255.69;6156.879901885461;5390.138149272632;0.0;0.0
62.139.255.74;9690.7367706177;7495.961189278153;9687.78586386416;7495.961189278153
62.139.255.81;334.32698249789996;315.572023392;0.0;0.0
62.139.255.89;13586.55524253692;5541.659832001001;0.0;0.0
62.139.33.202;25062.341690076322;23584.778070443226;0.0;0.0
62.139.36.122;6686.89084053268;6380.070209508977;0.0;0.0
62.139.51.146;35120.11766432724;31576.565504066955;0.0;0.0
62.139.60.90;202574.25141334403;188071.86722755278;0.0;0.0
62.140.130.181;7435.02974510617;6195.617198949463;0.0;0.0
62.140.130.195;42196.18844986677;14355.343103403;42195.2264309001;14355.343103403
62.140.130.24;3416.9442653596197;3165.0400161711123;0.0;0.0
62.140.131.166;19131.540775293255;18199.617147477373;0.0;0.0
62.140.131.171;1.9810199737549998;0.0;0.0;0.0
62.140.150.160;2.24900245667;0.0;0.0;0.0
62.140.153.172;9054.29720879478;8353.665113442408;0.0;0.0
62.140.154.40;41.7721271515;18.779039382929998;0.0;0.0
62.140.158.214;73692.12388988653;69315.27352333041;0.0;0.0
62.140.158.32;31870.430469527204;29676.69582366432;0.0;0.0
62.140.159.40;566.59984588663;548.588037491;0.0;0.0
62.140.5.70;1166945.7323551222;1118699.3360512136;0.0;0.0
62.142.17.2;2180112.394809954;2085454.448460218;0.0;0.0
62.142.199.32;1239.97807502785;1122.778892519282;0.0;0.0
62.142.9.170;4.35090065002;0.5538463592530001;0.0;0.0
62.161.152.63;315187.0481967262;285660.3953839986;0.0;0.0
62.161.152.65;2823241.674900063;2077745.3746795822;2803857.862949375;2076297.306776064
62.161.183.210;4563.84301185633;4224.1590022991895;0.0;0.0
62.161.183.224;73513.55695726415;67473.34551810211;0.0;0.0
62.161.183.97;5.20181655884;0.638008117676;0.0;0.0
62.161.191.100;18641.02101325666;2375.833749771;0.0;0.0
62.161.250.13;8459.803104394281;7394.462108612559;0.0;0.0
62.162.224.252;3.9641857147239996;0.0;0.0;0.0
62.164.80.82;8806.193828582791;8156.775951389074;0.0;0.0
62.164.82.246;1320.57309151096;1201.392650602148;0.0;0.0
62.164.85.255;1353.3430099518098;1284.631729127886;0.0;0.0
62.165.150.172;2601.37200355567;2440.5241012583892;0.0;0.0
62.165.163.107;228460.02388005162;202056.22053143108;0.0;0.0
62.165.163.81;47579.424142813616;44536.32569314451;0.0;0.0
62.165.180.106;2072724.4229312858;1892809.2060090404;607447.1755023487;546750.7712841808
62.165.183.214;314.80693817091;298.263072968;0.0;0.0
62.165.207.13;254931.0407638531;231101.57108305546;0.0;0.0
62.165.228.105;5441.48540496706;4934.75484848057;0.0;0.0
62.165.232.27;374.2079734799;320.99628448479996;0.0;0.0
62.165.233.201;33448.681116125765;31087.818622591018;0.0;0.0
62.165.234.114;10260.783910750502;9498.284578324061;0.0;0.0
62.165.234.74;1239.9680614499;1123.9500045804589;0.0;0.0
62.165.235.70;549619.2214487945;502767.21286771144;170022.47548099776;160084.92922785602
62.165.238.113;23.639917373699998;11.0492706299;0.0;0.0
62.165.238.134;14296.560525904553;12569.909334196678;6229.7999858858275;4995.486974721576
62.165.238.204;88.4969234467;76.3421058655;0.0;0.0
62.165.238.231;94705.03592490805;89952.91328432389;0.0;0.0
62.165.240.123;164002.89416311905;155147.11928366194;0.0;0.0
62.165.249.21;18949.1922855387;17970.844030368244;0.0;0.0
62.18.101.122;5643.498897551565;5347.13292122908;5641.70098304656;5347.13292122908
62.18.109.226;1168730.2052973495;1079645.9288597081;0.0;0.0
62.18.111.66;31492.84744263351;29813.5857581984;0.0;0.0
62.18.12.170;102861.10568051248;97769.290447261;0.0;0.0
62.18.126.234;1203.3870220141898;1085.22295951542;0.0;0.0
62.18.15.114;1930.8652877827599;1812.325716022793;0.0;0.0
62.18.161.212;21116.785764682372;19725.69131851964;0.0;0.0
62.18.161.229;262776.1006354689;243180.52196501702;0.0;0.0
62.18.161.74;948065.717458856;841919.8591709061;947999.0532399532;841919.8591709061
62.18.161.89;14626.103162769381;14040.24744034437;0.0;0.0
62.18.162.126;434182.96265604807;400487.13254924933;0.0;0.0
62.18.18.98;119140.67006139988;103367.88320514448;0.0;0.0
62.18.19.214;50.82607269288;20.274162292480003;0.0;0.0
62.18.193.154;1251.87611579985;1188.634872435249;0.0;0.0
62.18.193.170;742816.5593141746;681005.666017456;0.0;0.0
62.18.193.210;40127.77447699967;37906.135082242145;0.0;0.0
62.18.194.106;2895.0400352505603;2745.43142318302;0.0;0.0
62.18.194.218;482025.6056789563;444923.46906617616;0.0;0.0
62.18.199.226;20776.828527441972;18468.620777119308;0.0;0.0
62.18.200.91;154943.35007665612;146255.18965719835;0.0;0.0
62.18.202.238;378.65877151467;353.83915901141495;0.0;0.0
62.18.203.34;5104.86292839541;4724.726200108834;0.0;0.0
62.18.207.123;52.109956741320005;25.09880065911;0.0;0.0
62.18.209.12;2205.6622505203;2059.427499772781;0.0;0.0
62.18.210.66;95584.65147027798;91326.62963868734;0.0;0.0
62.18.212.170;541.96500778129;515.0151252750001;0.0;0.0
62.18.212.171;29300.065755871776;27380.967616999475;0.0;0.0
62.18.213.14;1074784.1567993106;1024293.9970493675;0.0;0.0
62.18.213.234;28.781890869180003;14.07003402708;0.0;0.0
62.18.218.54;233955.12580869006;216146.16346360082;0.0;0.0
62.18.222.194;381.05797767620004;354.16102409350003;0.0;0.0
62.18.223.58;22107.499122622783;20534.170389158677;0.0;0.0
62.18.93.214;1561.6018772120601;1440.3548240627151;0.0;0.0
62.18.96.142;13250.63419341179;12477.195262905114;0.0;0.0
62.184.1.54;1400.70390701518;1338.637828831343;0.0;0.0
62.184.113.27;11426.101207728489;10331.367731095976;0.0;0.0
62.184.113.34;150087.03541751415;143075.38104052562;0.0;0.0
62.184.114.208;24449.17917251757;23378.931760789736;0.0;0.0
62.184.124.163;9277.818918219951;8808.189868922145;0.0;0.0
62.184.126.209;31919.06189918203;30225.059986087028;0.0;0.0
62.184.129.10;2028.6943912529998;1887.418746952263;0.0;0.0
62.184.137.18;55927.47950554676;50682.29150773569;0.0;0.0
62.184.160.108;1907.0091247569699;1829.424142842343;0.0;0.0
62.184.162.6;54.16297912595;27.19593048099;0.0;0.0
62.184.166.106;9030.06911278085;8431.524276727496;0.0;0.0
62.184.172.230;217499.54986568788;190797.43003847552;0.0;0.0
62.184.178.77;325075.09303096496;303445.456981735;0.0;0.0
62.184.18.110;1616297.0273500043;1549025.8705615513;0.0;0.0
62.184.33.86;3737.05816268615;3508.4528922967093;0.0;0.0
62.184.34.226;1907.28211402492;1787.468671800166;0.0;0.0
62.184.37.10;1406.6486358636598;1310.81938743664;0.0;0.0
62.184.6.86;1572785.6950768176;1508171.9310274625;0.0;0.0
62.184.68.178;45224.548339860834;42934.627056144614;0.0;0.0
62.184.75.30;90085.6089591705;81083.76073837334;0.0;0.0
62.184.78.106;77959.43331715543;75780.51733973116;0.0;0.0
62.184.87.10;608051.4869692068;585899.4355198812;0.0;0.0
62.184.91.74;862145.6553935962;823512.9091741538;0.0;0.0
62.184.92.54;10296.947479247749;9599.015951162553;0.0;0.0
62.184.99.241;5370.105743407101;5037.14227676517;0.0;0.0
62.186.27.251;1259.3190670029398;1197.8549957242972;0.0;0.0
62.189.112.241;43373.68631360307;38118.76010894205;0.0;0.0
62.189.128.98;237422.9793546789;193889.05739801744;0.0;0.0
62.189.132.73;1461151.998997191;1368717.5774578508;0.0;0.0
62.189.166.232;2357.33270645093;2238.437414168403;0.0;0.0
62.189.193.233;57628.536224382085;52522.39632605297;0.0;0.0
62.189.212.109;92265.8338546921;86023.5064029844;0.0;0.0
62.189.212.110;313030.297040728;279811.1608029583;0.0;0.0
62.189.217.245;22425.48108099951;20312.947511671235;0.0;0.0
62.189.222.102;70663.56134417564;68327.4731635888;0.0;0.0
62.189.226.99;8.918046951290002;1.296997070312;0.0;0.0
62.189.231.123;42041.19133949089;38458.822488781916;0.0;0.0
62.189.31.55;4118185.1363179674;3695078.4518711846;0.0;0.0
62.189.33.65;326629.93812561;302468.9924716665;0.0;0.0
62.189.58.99;2297.9111671486103;2181.0646057157423;0.0;0.0
62.189.84.41;24499.083757420238;23095.29662132883;0.0;0.0
62.189.96.91;274462.97240254475;263805.14836312324;0.0;0.0
62.19.53.253;5103.06310653611;4729.909181594806;0.0;0.0
62.19.54.81;20103.898525255805;18453.391313538534;0.0;0.0
62.19.55.41;55094.10238268104;24795.221567163055;0.0;0.0
62.19.56.41;5495.3103065384785;5141.954898838184;0.0;0.0
62.19.57.241;5398.2398509964205;5144.3405151314855;0.0;0.0
62.19.57.253;26.918172836300002;12.4819278717;0.0;0.0
62.19.58.11;1802.0370006578898;1673.9933490754981;0.0;0.0
62.19.60.148;11786.245346068461;10491.647005078858;0.0;0.0
62.19.63.71;49591.924190504775;46587.69154548222;0.0;0.0
62.192.31.243;120560.74285510628;113099.02119637163;0.0;0.0
62.194.0.107;14360.110998155798;13468.663215632896;0.0;0.0
62.194.2.149;1316.67780875993;1254.330635075659;0.0;0.0
62.194.2.20;1344.8369503;1290.57788849;0.0;0.0
62.194.2.214;1607.9452037842;1488.218784328242;0.0;0.0
62.194.2.226;420.31717300379;403.51200103800005;0.0;0.0
62.194.2.237;6099.9276638049805;5756.742715838674;0.0;0.0
62.194.2.244;24.5769023895;11.721849441500002;0.0;0.0
62.194.22.2;170676.91802984892;147793.90168187759;29929.84676361818;24155.67970275469
62.194.230.238;36321.1803436225;34374.10902975935;0.0;0.0
62.194.4.103;57295.76587678623;54398.994684211124;0.0;0.0
62.194.4.108;18737.2422218346;17448.013067239044;0.0;0.0
62.194.4.121;0.8220672607420001;0.0;0.0;0.0
62.194.4.127;20150.34198758778;19328.360557560703;0.0;0.0
62.194.4.134;27021.264553062774;25631.42514228659;0.0;0.0
62.194.4.138;668.2500839236139;416.4147377014;665.43006897;416.4147377014
62.194.4.170;1.30486488342;0.0;0.0;0.0
62.194.4.172;1245.23186683974;1185.780763625503;0.0;0.0
62.194.4.22;30.92527389529;13.076782226551002;0.0;0.0
62.194.4.30;116414.46852684325;109032.75346756006;0.0;0.0
62.194.4.35;101.236820221;92.72289276120001;0.0;0.0
62.194.4.68;2170.2775955174097;2039.8538112648107;0.0;0.0
62.194.4.77;1620.51701546139;1500.563621524697;0.0;0.0
62.194.4.89;68712.14818954808;66038.08021545234;0.0;0.0
62.194.4.9;23.8831043243;12.1397972107;0.0;0.0
62.194.4.92;2584.76805686579;2452.495098111108;0.0;0.0
62.194.4.93;2.94589996338;0.0;0.0;0.0
62.194.49.150;6251.37186050461;5946.4099407192;0.0;0.0
62.194.52.126;4401.30162238974;3970.829963676756;0.0;0.0
62.194.52.142;200.31595230110003;6.0889720916800005;0.0;0.0
62.194.52.154;1811.37084961;1693.5133934;0.0;0.0
62.194.52.163;368.43490600597;344.53892707800003;0.0;0.0
62.194.52.180;31.859874725399997;24.023056030280003;0.0;0.0
62.194.52.20;8317.993402478998;8140.481233594;0.0;0.0
62.194.52.202;1357.9311370810601;1289.988040927188;0.0;0.0
62.194.52.207;38435.801267632036;36741.77265166325;0.0;0.0
62.194.52.211;161019.69432832673;149893.36156845087;0.0;0.0
62.194.52.3;22212.922811513003;21739.276885997002;0.0;0.0
62.194.52.34;2715.11387824688;2596.217393878687;0.0;0.0
62.194.52.47;2708.54091643794;2587.7041816713427;0.0;0.0
62.194.52.60;203.75204086354998;181.4908981323;0.0;0.0
62.194.52.7;275.62093734768;258.73303413400004;0.0;0.0
62.194.52.75;23990.74482918537;20826.254844666055;0.0;0.0
62.194.52.95;7.463216781619999;1.7697811126700003;0.0;0.0
62.194.57.51;23493.009805681682;22112.389087686974;0.0;0.0
62.194.58.15;27749.234199575938;25510.027647060073;0.0;0.0
62.194.58.56;162893.3367728991;155000.72693828412;0.0;0.0
62.194.6.192;58511.09051702087;53167.32954980909;0.0;0.0
62.194.60.1;2649.0378379848;2513.543367378701;0.0;0.0
62.194.60.11;5891.056537628506;4003.099441528419;5847.11742401151;4003.099441528419
62.194.60.113;3798.876762389397;3354.6204566958227;3793.9188480369808;3354.6204566958227
62.194.60.117;4142.4593925471;3936.385393135589;0.0;0.0
62.194.60.122;7081.865072252319;6011.630296706651;7077.6278972645305;6011.630296706651
62.194.60.126;2284.3887805900044;1911.7898941092112;724.7998714452999;475.47745704698
62.194.60.127;329.966068267748;246.20366096494;324.17702674859004;246.20366096494
62.194.60.134;13084.15389059902;11972.23639486521;0.0;0.0
62.194.60.136;1311.0070228622901;1247.251987457349;0.0;0.0
62.194.60.143;813.687324524112;591.0961627960801;802.00433731098;591.0961627960801
62.194.60.147;3367.55895613719;3004.643440245259;0.0;0.0
62.194.60.149;257.491827010962;212.0630741119;253.56793403611;212.0630741119
62.194.60.154;387.26472854636;289.62373733512004;380.20086288474;289.62373733512004
62.194.60.155;675.770759582197;566.81370735188;671.2119579312001;566.81370735188
62.194.60.156;2.75206565857;0.0;0.0;0.0
62.194.60.158;7.82012939453;0.0;0.0;0.0
62.194.60.160;917.690992355709;790.85350036608;914.17980194128;790.85350036608
62.194.60.168;7929.742813107749;7466.3896560596795;0.0;0.0
62.194.60.170;65.4997825623;36.27729415895;0.0;0.0
62.194.60.174;7836.231231689129;5052.538394930601;6043.149471283272;3378.978013994101
62.194.60.175;105.478048325;0.0;0.0;0.0
62.194.60.177;3034.108400342884;1704.7905921940508;3027.99224853319;1704.7905921940508
62.194.60.188;6279.87742423822;3440.960645675409;6273.00453185845;3440.960645675409
62.194.60.19;1328.61900329574;780.2793979655199;1324.7509002683998;780.2793979655199
62.194.60.208;800.70805549606;510.33258438102996;797.66821861252;510.33258438102996
62.194.60.216;2556.4332008358847;2011.10696792602;2514.5103931424496;2011.10696792602
62.194.60.219;1890.8760547630986;1319.23985481209;1881.0939788811397;1319.23985481209
62.194.60.220;6.072044372560001;0.6289482116699999;0.0;0.0
62.194.60.224;961.3194465635971;631.20794296197;956.0315608977;631.20794296197
62.194.60.227;419.60072517394093;272.726297378281;361.43589019770997;271.23522758458
62.194.60.23;5.778074264530001;0.667810440063;0.0;0.0
62.194.60.232;159165.0211810548;143627.16960909968;0.0;0.0
62.194.60.240;982.1949005124151;427.97732353242003;978.6047935483001;427.97732353242003
62.194.60.39;3.98111343384;0.0;0.0;0.0
62.194.60.5;4250.730752943977;2942.6722526550684;4217.93103217982;2942.6722526550684
62.194.60.60;16272.35007287029;9652.638196936563;0.0;0.0
62.194.60.65;7360.017061238183;6307.29937552877;4885.625123980979;3972.1176624287796
62.194.61.106;353.941202163623;212.97526359576;350.85797309868;212.97526359576
62.194.61.108;361.36865615805004;221.83990478566;358.7429523464;221.83990478566
62.194.61.11;77574.77569578397;73612.20455168384;0.0;0.0
62.194.61.115;410.0999832152;206.1984539032;407.9768657683;206.1984539032
62.194.61.116;1524.5678424840928;1193.06015968265;720.98159790059;466.93348884565
62.194.61.124;4204.92911338822;772.5577354429602;3952.3971080779997;772.5577354429602
62.194.61.130;5279.901504517101;2679.675340655619;4388.706684113;2574.8434066803
62.194.61.134;327.529668807707;208.84108543404;320.13583183261;208.84108543404
62.194.61.135;607598.3815189607;513421.68045076146;0.0;0.0
62.194.61.145;8019.944429397079;2163.93446922396;7248.7616538986995;2163.93446922396
62.194.61.15;1476.17983818154;1162.97292709402;1468.78385543923;1162.97292709402
62.194.61.155;3382.6224803951873;2652.534484862805;2121.36268615723;1515.90085029594
62.194.61.172;4107.926607127939;3426.301956184089;1268.54968070954;833.38379859858
62.194.61.173;2230.92150688098;1104.2144298550502;2228.23357582019;1104.2144298550502
62.194.61.174;2510.68091392501;2154.8931598661698;2507.57312774642;2154.8931598661698
62.194.61.185;879.57501411332;498.14462661755;876.43599510087;498.14462661755
62.194.61.187;6330.404520031524;5222.618341446287;5038.748502731601;4058.120727543406
62.194.61.188;35.2330207825;19.066810607948003;0.0;0.0
62.194.61.189;2985.2910041838204;1850.4693508154103;2959.3310356169004;1850.4693508154103
62.194.61.19;727.833747864202;434.07320976226003;671.78654670754;434.07320976226003
62.194.61.190;427.35195159927;410.915136337;0.0;0.0
62.194.61.198;22380.73539733018;19936.193704606078;0.0;0.0
62.194.61.200;6679.884433753641;6323.804378508774;0.0;0.0
62.194.61.201;3868.2518005419597;2016.632795333913;3735.719680791;2014.79291915899
62.194.61.202;3869.231939316195;3080.23667335374;3865.6949996952194;3080.23667335374
62.194.61.205;2783.7250232701;2534.30533409029;2783.7250232701;2534.30533409029
62.194.61.223;441.4615631109349;293.3528423312;434.2677593236999;293.3528423312
